480000.022799	58.6961 15.8999
481000.022846	59.7975 12.521
482000.022894	57.4789 -2.43682
483000.022941	52.0768 11.7206
484000.022989	55.6931 11.6183
485000.023036	56.6178 12.3313
486000.023084	67.0209 -1.55791
487000.023131	67.7872 -4.76911
488000.023179	58.8997 14.28
489000.023226	68.8802 -0.354976
490000.023274	52.5598 20.9976
491000.023321	58.1193 -1.11528
492000.023369	51.9617 14.8647
493000.023416	58.5576 8.8636
494000.023464	65.5783 2.78228
495000.023511	64.9089 -16.3332
496000.023559	47.6705 9.58812
497000.023606	56.3919 11.8107
498000.023654	56.76 8.8133
499000.023701	57.85 -6.53244
500000.023749	71.9255 -3.96023
501000.023796	53.3882 12.5007
502000.023844	64.0732 -11.7622
503000.023891	44.9549 17.6831
504000.023939	60.7199 4.59941
505000.023986	67.513 -1.52104
506000.024034	59.6943 -1.63483
507000.024081	41.5872 3.82811
508000.024129	62.3957 6.46313
509000.024176	52.8138 -0.309904
510000.024224	56.1437 23.2501
511000.024271	55.5738 6.82561
512000.024319	59.942 14.0752
513000.024366	61.5455 -3.84826
514000.024414	64.5851 0.988128
515000.024461	58.8719 17.3546
516000.024509	63.798 3.88434
517000.024556	57.5647 17.6769
518000.024604	52.4887 32.4248
519000.024651	54.821 20.7926
520000.024699	65.7214 2.94541
521000.024746	50.9102 9.14314
522000.024794	41.0955 14.0683
523000.024841	58.1195 14.2988
524000.024889	52.0753 18.1527
525000.024936	61.6368 -0.823945
526000.024984	62.4859 16.3755
527000.025031	55.1989 13.4766
528000.025079	55.8397 19.1962
529000.025126	48.1383 6.31533
530000.025174	54.2047 24.5266
531000.025221	52.1021 25.8795
532000.025269	55.4265 17.7154
533000.025316	60.4523 2.03788
534000.025364	50.2271 23.856
535000.025411	56.4906 3.34083
536000.025459	53.6194 2.24745
537000.025506	53.1673 10.0468
538000.025554	49.0248 12.4766
539000.025601	48.742 37.3545
540000.025649	65.0459 12.7494
541000.025696	49.3697 -5.33607
542000.025744	58.2403 11.143
543000.025791	58.1514 25.031
544000.025839	67.3958 6.75843
545000.025886	66.9366 14.2734
546000.025934	62.7968 16.2329
547000.025981	57.0563 2.73029
548000.026029	50.786 15.829
549000.026076	51.3564 18.249
550000.026124	58.6233 29.1805
551000.026171	57.6249 20.5404
552000.026219	57.0494 2.15729
553000.026266	51.4692 7.35213
554000.026314	72.7171 9.81854
555000.026361	45.2519 17.3406
556000.026409	52.6291 11.1793
557000.026456	66.062 9.04622
558000.026504	67.2225 -6.75994
559000.026551	62.5749 3.53098
560000.026599	74.854 -0.183939
561000.026646	54.469 -0.140747
562000.026694	65.1918 23.4604
563000.026741	59.6534 6.47772
564000.026789	70.1123 0.889614
565000.026836	53.8011 13.2685
566000.026884	56.129 17.9004
567000.026931	57.0033 2.2339
568000.026979	59.2868 16.9936
569000.027026	59.3919 19.7029
570000.027074	52.9908 23.0387
571000.027121	57.7689 7.33864
572000.027169	65.7916 11.0552
573000.027216	61.7859 4.98848
574000.027264	46.0406 12.1345
575000.027311	52.0052 29.9166
576000.027359	59.1083 -9.8777
577000.027406	66.0216 7.59536
578000.027454	48.8444 12.5154
579000.027501	55.3572 15.4939
580000.027549	54.9776 14.9461
581000.027596	57.8214 10.8013
582000.027644	50.5195 2.60113
583000.027691	62.4164 11.4442
584000.027739	54.7335 15.9515
585000.027786	57.3496 18.3707
586000.027834	52.4212 4.96282
587000.027881	53.5924 22.6583
588000.027929	41.0529 6.14898
589000.027976	47.5866 8.97096
590000.028023	57.645 6.94833
591000.028071	63.3246 -9.88795
592000.028118	50.053 1.66823
593000.028166	52.9889 18.8576
594000.028213	59.1535 7.57873
595000.028261	59.4683 15.8925
596000.028308	63.6736 0.360886
597000.028356	53.5563 19.9525
598000.028403	60.2248 9.05801
599000.028451	49.9594 25.2016
600000.028498	58.4623 1.135
